,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
1657,2019,5.443,SP.DYN.CDRT.IN,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
1658,2020,5.484,SP.DYN.CDRT.IN,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD
1659,2016,7.076,SP.DYN.CDRT.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1660,2017,7.057,SP.DYN.CDRT.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1661,2018,7.045,SP.DYN.CDRT.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1662,2019,7.04,SP.DYN.CDRT.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1663,2020,7.044,SP.DYN.CDRT.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1664,2016,7.031,SP.DYN.CDRT.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1665,2017,6.769,SP.DYN.CDRT.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1666,2018,6.554,SP.DYN.CDRT.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1667,2019,6.381,SP.DYN.CDRT.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1668,2020,6.242,SP.DYN.CDRT.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1669,2016,14.7,SP.DYN.CDRT.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1670,2017,14.5,SP.DYN.CDRT.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1671,2018,14.8,SP.DYN.CDRT.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1672,2019,14.7,SP.DYN.CDRT.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1673,2020,15.9,SP.DYN.CDRT.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1674,2016,1.3980000000000001,SP.DYN.CDRT.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1675,2017,1.429,SP.DYN.CDRT.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1676,2018,1.47,SP.DYN.CDRT.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1677,2019,1.521,SP.DYN.CDRT.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1678,2020,1.5819999999999999,SP.DYN.CDRT.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1679,2016,9.1,SP.DYN.CDRT.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1680,2017,9.2,SP.DYN.CDRT.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1681,2018,9.2,SP.DYN.CDRT.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1682,2019,9.0,SP.DYN.CDRT.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1683,2020,10.4,SP.DYN.CDRT.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1684,2016,8.493,SP.DYN.CDRT.IN,USA,United States,North America,High income,Not classified
1685,2017,8.638,SP.DYN.CDRT.IN,USA,United States,North America,High income,Not classified
1686,2018,8.678,SP.DYN.CDRT.IN,USA,United States,North America,High income,Not classified
1687,2019,8.7,SP.DYN.CDRT.IN,USA,United States,North America,High income,Not classified
1688,2020,10.3,SP.DYN.CDRT.IN,USA,United States,North America,High income,Not classified
1689,2016,9.452,SP.DYN.CDRT.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1690,2017,9.461,SP.DYN.CDRT.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1691,2018,9.467,SP.DYN.CDRT.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1692,2019,9.473,SP.DYN.CDRT.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1693,2020,9.477,SP.DYN.CDRT.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
1694,2016,4.9,SP.DYN.CDRT.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1695,2017,5.0,SP.DYN.CDRT.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1696,2018,4.7,SP.DYN.CDRT.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1697,2019,4.6,SP.DYN.CDRT.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1698,2020,5.1,SP.DYN.CDRT.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1699,2016,5.396,SP.DYN.CDRT.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1700,2017,5.334,SP.DYN.CDRT.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1701,2018,5.266,SP.DYN.CDRT.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1702,2019,5.197,SP.DYN.CDRT.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1703,2020,5.129,SP.DYN.CDRT.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1704,2016,6.619,SP.DYN.CDRT.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1705,2017,6.814,SP.DYN.CDRT.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1706,2018,6.982,SP.DYN.CDRT.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1707,2019,7.118,SP.DYN.CDRT.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1708,2020,7.218,SP.DYN.CDRT.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1709,2016,6.19,SP.DYN.CDRT.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1710,2017,6.253,SP.DYN.CDRT.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1711,2018,6.317,SP.DYN.CDRT.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1712,2019,6.38,SP.DYN.CDRT.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1713,2020,6.444,SP.DYN.CDRT.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1714,2016,7.5,SP.DYN.CDRT.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
1715,2017,7.7,SP.DYN.CDRT.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
1716,2018,7.9,SP.DYN.CDRT.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
1717,2019,8.2,SP.DYN.CDRT.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
1718,2020,8.4,SP.DYN.CDRT.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
1719,2016,3.478,SP.DYN.CDRT.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1720,2017,3.469,SP.DYN.CDRT.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1721,2018,3.461,SP.DYN.CDRT.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1722,2019,3.455,SP.DYN.CDRT.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1723,2020,3.451,SP.DYN.CDRT.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1724,2016,5.9719999999999995,SP.DYN.CDRT.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1725,2017,5.978,SP.DYN.CDRT.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1726,2018,5.983,SP.DYN.CDRT.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1727,2019,5.983,SP.DYN.CDRT.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1728,2020,5.976,SP.DYN.CDRT.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1729,2016,6.864,SP.DYN.CDRT.IN,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
1730,2017,6.633,SP.DYN.CDRT.IN,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
1731,2018,6.456,SP.DYN.CDRT.IN,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
1732,2019,6.321,SP.DYN.CDRT.IN,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
1733,2020,6.216,SP.DYN.CDRT.IN,ZMB,Zambia,Sub-Saharan Africa ,Low income,IDA
1734,2016,8.286,SP.DYN.CDRT.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1735,2017,8.044,SP.DYN.CDRT.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1736,2018,7.883,SP.DYN.CDRT.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1737,2019,7.773,SP.DYN.CDRT.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1738,2020,7.692,SP.DYN.CDRT.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
